s6739,Movie,The Panti Sisters,Jun Lana,"Paolo Ballesteros, Martin del Rosario, Christian Bables, John Arcilla, Carmi Martin, Rosanna Roces, Joross Gamboa, Via Antonio, Roxanne Barcelo",Philippines,"December 10, 2020",2019,TV-MA,108 min,"Comedies, International Movies, LGBTQ Movies",Three gay siblings are told by their terminally ill father that they must each produce a grandchild in order to inherit their share of his fortune.
s6740,TV Show,The Paper,,"Branka Katić, Trpimir Jurkic, Aleksandar Cvetković, Zijad Gračić, Olga Pakalović, Goran Markovic, Edita Karađole, Zdenko Jelcic, Tihana Lazovic, Mijo Jurišić, Dajana Čuljak, Alen Liverić, Anja Matković, Dragan Despot",Croatia,"January 1, 2019",2018,TV-MA,2 Seasons,"International TV Shows, TV Dramas",A construction magnate takes over a struggling newspaper and attempts to wield editorial influence for power and personal gain.
s6741,Movie,The Paramedic,Carles Torras,"Mario Casas, Déborah François, Guillermo Pfening, María Rodríguez Soto, Celso Bugallo, Raúl Jiménez, Pol Monen, Alice Bocchi, Martín Bacigalupo",Spain,"September 16, 2020",2020,TV-MA,94 min,"Dramas, International Movies, Thrillers","Unable to face his new reality in a wheelchair, Ángel develops a deadly obsession with the woman who left him and unleashes a sinister revenge plot."
s6742,TV Show,The Parkers,,"Mo'Nique, Countess Vaughn, Dorien Wilson, Jenna von Oÿ, Ken Lawson, Yvette Wilson",United States,"October 1, 2020",2003,TV-PG,5 Seasons,TV Comedies,"In this ""Moesha"" spinoff, undergraduate Kim is joined at Santa Monica College by her mother Nikki, who decides to go back to school with her daughter."
s6743,Movie,The Parole Officer,John Duigan,"Steve Coogan, Emma Gilmour, Susan Jane Tanner, Iain Mitchell, James Smith, Om Puri, Steven Waddington, Ben Miller, Lena Headey, Jenny Agutter",United Kingdom,"August 1, 2018",2001,R,94 min,"Action & Adventure, Comedies","After witnessing a murder, Simon Garden is framed – and the only evidence that proves his innocence is a videotape locked inside a bank vault."
s6744,Movie,The Pass,Ben A. Williams,"Russell Tovey, Arinzé Kene, Lisa McGrillis, Nico Mirallegro, Rory J. Saper",United Kingdom,"January 1, 2019",2016,NR,87 min,"Dramas, Independent Movies, LGBTQ Movies",The lives and careers of two professional soccer players are profoundly impacted by a single moment of intimacy that took place between them.
s6745,Movie,The Peacemaker,Mimi Leder,"George Clooney, Nicole Kidman, Marcel Iures, Aleksandr Baluev, Rene Medvesek, Gary Werntz, Randall Batinkoff, Jim Haynie, Alexander Strobele, Holt McCallany",United States,"January 1, 2020",1997,R,124 min,Action & Adventure,"After terrorists trigger a nuclear blast in Russia, a U.S. Special Forces intelligence agent and a nuclear weapons expert come to the rescue."
s6746,Movie,The Pelican Brief,Alan J. Pakula,"Julia Roberts, Denzel Washington, Sam Shepard, John Heard, Tony Goldwyn, James Sikking, William Atherton, Robert Culp, Stanley Tucci, John Lithgow, Hume Cronyn",United States,"November 1, 2019",1993,PG-13,141 min,"Dramas, Thrillers","When law student Darby Shaw theorizes about the assassinations of two Supreme Court justices, she is put in danger and turns to a reporter for help."
s6747,Movie,The Perfect Date,Chris Nelson,"Noah Centineo, Laura Marano, Camila Mendes, Odiseas Georgiadis, Matt Walsh, Joe Chrest, Carrie Lazar, Alex Biglane, Blaine Kern III, Zak Steiner",United States,"April 12, 2019",2019,TV-14,91 min,"Comedies, Romantic Movies","To earn money for college, a high schooler launches an app offering his services as a fake date. But when real feelings emerge, things get complicated."
s6748,Movie,The Perfect Day,Jean-Pierre Devillers,,,"September 1, 2018",2018,TV-14,93 min,"Documentaries, International Movies, Sports Movies","French soccer fans, celebrities and athletes retrace the exhilarating events of July 12, 1998, as France earned a historic win in the World Cup final."
s6749,Movie,The Perfect Dictatorship,Luis Estrada,"Damián Alcázar, Alfonso Herrera, Joaquín Cosio, Osvaldo Benavides, Silvia Navarro, Flavio Medina, Saúl Lisazo, Tony Dalton",Mexico,"June 1, 2015",2014,TV-MA,143 min,"Comedies, Dramas, International Movies","After accepting a colossal bribe, a powerful TV conglomerate gins up fake news stories to enhance the image of a notoriously corrupt politician."
s6750,TV Show,The Perfect Match,,"Wu Kang-jen, Ivy Shao, Ben Wu, Xiao Man, Nylon Chen",,"January 25, 2019",2017,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies","A night market vendor clashes with a lofty celebrity chef in a culinary challenge, fueling the first sparks of a romance."
s6751,Movie,The Perfect Picture: Ten Years Later,Shirley Frimpong-Manso,"Jackie Appiah, Naa Ashorkor Mensa-Doku, Lydia Forson, Adjetey Anang, Richard Mofe-Damijo, Chris Attoh, Gideon Okeke, Joselyn Dumas, John Dumelo, Beverly Naya",Ghana,"July 3, 2020",2019,TV-MA,148 min,"Comedies, Dramas, International Movies","From flawed husbands to shaky finances, new complications test a close circle of friends who must lean on each other in a new decade of their lives."
s6752,Movie,The Perfection,Richard Shepard,"Allison Williams, Logan Browning, Steven Weber, Alaina Huffman, Mark Kandborg, Graeme Duffy",United States,"May 24, 2019",2019,TV-MA,91 min,"Horror Movies, LGBTQ Movies, Music & Musicals","In this twisty horror-thriller, a once-promising music prodigy reconnects with her former mentors, only to find them taken with a talented new pupil."
s6753,Movie,The Perks of Being a Wallflower,Stephen Chbosky,"Logan Lerman, Emma Watson, Ezra Miller, Mae Whitman, Paul Rudd, Nina Dobrev, Johnny Simmons, Dylan McDermott, Kate Walsh, Joan Cusack, Melanie Lynskey",United States,"April 1, 2020",2012,PG-13,103 min,"Comedies, Dramas",A shy freshman struggling with depression deals with his best friend's suicide and his first love in this engaging coming-of-age tale.
s6754,Movie,The Phantom of the Opera,Joel Schumacher,"Gerard Butler, Emmy Rossum, Patrick Wilson, Miranda Richardson, Minnie Driver, Ciarán Hinds, Simon Callow, Victor McGuire, Jennifer Ellison","United Kingdom, United States","June 1, 2019",2004,PG-13,141 min,"Dramas, Music & Musicals, Romantic Movies","In 1870, a disfigured recluse roams beneath a Parisian opera house and takes under his wing a young soprano, with whom a love triangle develops."
s6755,TV Show,The Pharmacist,"Julia Willoughby Nason, Jenner Furst",,United States,"February 5, 2020",2020,TV-MA,1 Season,"Crime TV Shows, Docuseries","After his son's tragic death, a Louisiana pharmacist goes to extremes to expose the rampant corruption behind the opioid addiction crisis."
s6756,Movie,The Photographer Of Mauthausen,Mar Targarona,"Mario Casas, Richard van Weyden, Alain Hernández, Adrià Salazar, Eduard Buch, Stefan Weinert, Rubén Yuste, Nikola Stojanovic, Frank Feys, Marc Rodríguez, Albert Mora, Luka Peros, Rainer Reiners, Toni Gomila, Emilio Gavira, Macarena Gómez",Spain,"February 23, 2019",2018,TV-MA,110 min,"Dramas, International Movies",A Catalán prisoner at a Nazi concentration camp uses his office job to steal photo negatives of the atrocities committed there. Based on true events.
s6757,Movie,The Physician,Philipp Stölzl,"Tom Payne, Ben Kingsley, Stellan Skarsgård, Olivier Martinez, Emma Rigby, Elyas M'Barek, Fahri Yardim, Makram Khoury, Michael Marcus",Germany,"July 15, 2015",2013,R,155 min,"Action & Adventure, Dramas, International Movies",A medical apprentice in 11th-century Persia disguises himself as a Jew to study at a school that does not admit Christians.
s6758,Movie,The Pink Panther,Shawn Levy,"Steve Martin, Kevin Kline, Beyoncé Knowles-Carter, Jean Reno, Emily Mortimer, Henry Czerny, Kristin Chenoweth, Roger Rees, Philip Goodwin, Henri Garcin, William Abadie","United States, Czech Republic","July 1, 2019",2006,PG,93 min,"Children & Family Movies, Comedies",Bumbling Inspector Clouseau must solve the murder of a world-famous soccer coach and catch the thief who stole his priceless diamond ring.
s6759,Movie,The Pirate Fairy,Peggy Holmes,"Mae Whitman, Christina Hendricks, Tom Hiddleston, Lucy Liu, Raven-Symoné, Megan Hilty, Pamela Adlon, Angela Bartys, Jim Cummings, Carlos Ponce, Mick Wingert, Kevin Michael Richardson, Jeff Bennett, Rob Paulsen, Grey DeLisle, Kari Wahlgren, Jane Horrocks, Jesse McCartney, Anjelica Huston",United States,"June 15, 2014",2014,G,78 min,Children & Family Movies,"In this spritely tale, Tinker Bell and her friends set out to find free-spirited fairy Zarina after she makes off with some precious Blue Pixie Dust."
s6760,Movie,The Pirates of Somalia,Bryan Buckley,"Evan Peters, Barkhad Abdi, Melanie Griffith, Al Pacino, Philip Ettinger, Sabrina Hassan Abdulle, Kiana Madani, Abdi Sidow Farah, Mohamed Barre, Armaan Haggio","Somalia, Kenya, Sudan, South Africa, United States","March 1, 2018",2017,R,118 min,Dramas,An aspiring journalist travels to Somalia in hopes of making a name for himself by covering dangerous pirates and hijackers.
s6761,Movie,The Pirates! Band of Misfits,"Peter Lord, Jeff Newitt","Hugh Grant, Martin Freeman, Imelda Staunton, David Tennant, Jeremy Piven, Salma Hayek, Lenny Henry, Brian Blessed, Russell Tovey, Anton Yelchin, Al Roker, David Schaal, Peter Lord, Ashley Jensen, Kayvan Novak, Mitchell Mullen, Brendan Gleeson, David Schneider","United Kingdom, United States","October 1, 2020",2012,PG,88 min,"Children & Family Movies, Comedies","An egotistical pirate captain strives to win the Pirate of the Year Award, but to snag the coveted prize, he'll have to outwit his dreaded rivals."
s6762,Movie,The Pixar Story,Leslie Iwerks,Stacy Keach,United States,"November 18, 2018",2007,G,89 min,Documentaries,Go behind the scenes at Pixar Animation Studios with this Emmy-nominated documentary tracing the creation and history of the groundbreaking company.
s6763,Movie,The Place Beyond the Pines,Derek Cianfrance,"Ryan Gosling, Bradley Cooper, Eva Mendes, Ray Liotta, Ben Mendelsohn, Rose Byrne, Mahershala Ali, Bruce Greenwood, Harris Yulin, Olga Merediz",United States,"May 16, 2017",2012,R,140 min,"Dramas, Independent Movies",A violent confrontation between a motorcycle-riding bank robber and a rookie cop spirals into a tense generational feud.
s6764,Movie,The Plagues of Breslau,Patryk Vega,"Małgorzata Kożuchowska, Daria Widawska, Katarzyna Bujakiewicz, Maria Dejmek, Andrzej Grabowski, Ewa Kasprzyk, Jacek Beler, Wojciech Kalinowski, Igor Kujawski, Iwona Bielska, Tomasz Oświeciński",Poland,"April 22, 2020",2018,TV-MA,94 min,"International Movies, Thrillers","After a body is found sewn inside a cow hide, a Wrocław detective discovers a killer is recreating an 18th-century ""plague"" of criminal punishments."
s6765,Movie,The Plan,Keerthi,"Anant Nag, Koustubh Jayakumar, Hemanth, Shreeram, Jay, Sanath, Pramod Shetty, Harish Roy",India,"March 1, 2018",2015,TV-MA,124 min,"Dramas, International Movies, Thrillers","After being sent to a remote prison, three young men suffer under the watchful eye of their jailer and make a meticulous plan to escape."
s6766,TV Show,The Platform,,"Maxim Khalil, Abdulmohsen Alnemr, Samr Ismaiel, Khaled Alkeesh, Samar Sami, Salloum Haddad, Ahmad Aljasmii, Khaled El Sayed, Yaser Alneyadi, Leen Gherra, Dean Cain, Moatasem Alnahar, Mahira Abdelaziz",United Arab Emirates,"September 3, 2020",2020,TV-14,1 Season,"International TV Shows, TV Dramas","A programming genius builds a fact-finding, truth-seeking internet portal while reckoning with trouble at home."
s6767,TV Show,The Playbook,,,United States,"September 22, 2020",2020,TV-MA,1 Season,Docuseries,Coaches with championship résumés share their personal rules for success in sports and life in this reflective and inspiring documentary series.
s6768,Movie,The Player,Ahmad El-Badri,"Ramez Galal, Emy Samir Ghanim, Edward Fouad, Hassan Hosny, Yousef Fawzy, Samar Gaber, Ragaa Al-Geddawy, Maha Abou Ouf, Mai El-Kady",Egypt,"June 20, 2019",2012,TV-MA,110 min,"Comedies, International Movies","To save his father’s company from bankruptcy, a rich, spoiled playboy is forced to wed a no-nonsense woman, who's just as unhappy to be marrying him."
s6769,Movie,The Players,Stefano Mordini,"Valerio Mastandrea, Riccardo Scamarcio, Laura Chiatti, Valentina Cervi, Marina Foïs, Euridice Axen, Massimiliano Gallo, Alessia Giuliani",Italy,"July 15, 2020",2020,TV-MA,89 min,"Comedies, International Movies","From campy lies to sexy surprises, this collection of vignettes captures the follies of several men as they fumble with fidelity and relationships."
s6770,Movie,The Polar Express,Robert Zemeckis,"Tom Hanks, Leslie Zemeckis, Eddie Deezen, Nona Gaye, Peter Scolari, Brendan King, Andy Pellick, Michael Jeter, Chris Coppola, Julene Renee",United States,"January 1, 2021",2004,G,100 min,Children & Family Movies,"In this warm-hearted tale, a young boy's faith in the holiday spirit is revived after he makes his way by train to the North Pole on Christmas Eve."
s6771,TV Show,The Politician,,"Ben Platt, Gwyneth Paltrow, Jessica Lange, Zoey Deutch, Lucy Boynton, Bob Balaban, David Corenswet, Julia Schlaepfer, Laura Dreyfuss, Theo Germaine, Rahne Jones, Benjamin Barrett",United States,"June 19, 2020",2020,TV-MA,2 Seasons,"TV Comedies, TV Dramas, Teen TV Shows",Rich kid Payton has always known he's going to be president. But first he has to navigate the most treacherous political landscape of all: high school.
s6772,Movie,The Polka King,Maya Forbes,"Jack Black, Jenny Slate, Jason Schwartzman, Jacki Weaver, J.B. Smoove, Vanessa Bayer, Robert Capron, Willie Garson, Lew Schneider",United States,"January 12, 2018",2018,TV-14,94 min,"Comedies, Independent Movies","Determined to make it big in America, Polish-born bandleader Jan Lewan draws his fans into a Ponzi scheme in this comedy based on a true story."
s6773,Movie,The Power of Grayskull: The Definitive History of He-Man and the Masters of the Universe,"Randall Lobb, Robert McCallum",,"Canada, United States","August 24, 2018",2017,TV-14,96 min,Documentaries,"This colorful documentary explores the origins and impact of He-Man, a character whose power stretched well beyond a toy line and children's TV show."
s6774,Movie,The President's Barber,Chan-sang Lim,"Kang-ho Song, So-ri Moon, Jae-eung Lee, Yeong-jin Jo, Byung-ho Son, Yong-soo park, Seung-soo Ryu, Ju-sang Yun, Gyu-su Jeong, Dal-su Oh",South Korea,"October 1, 2017",2004,TV-MA,116 min,"Comedies, Dramas, International Movies","The personal barber to the president, as well as his wife and only son, get tangled in the political chaos that gripped South Korea in the late 1900s."
s6775,Movie,The Price of Success,Teddy Lussi-Modeste,"Tahar Rahim, Maïwenn Le Besco, Roschdy Zem, Grégoire Colin, Sultan, Ali Marhyar, Camille Lellouche, Saïda Bekkouche, Meriem Serbah, Salma Lahmer",France,"April 30, 2018",2017,TV-MA,92 min,"Dramas, International Movies","Struggling to balance family ties and a career, a rising comedian of Parisian banlieue roots learns the true price of fame."
s6776,Movie,The Prince,Brian A. Miller,"Jason Patric, Bruce Willis, John Cusack, Rain, Jessica Lowndes, Johnathon Schaech, Gia Mantegna, 50 Cent","United States, United Kingdom","February 22, 2019",2014,R,91 min,Action & Adventure,A former Mafia hit man living quietly as a mechanic veers back into his old world after his daughter is abducted and faces an old foe in New Orleans.
